LocationType,Location,Race,TimeFrame,DataFormat,Data
State,Arizona,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,9711
State,Arizona,Non-Hispanic Two or More Race Groups,2016,Number,75518
State,Arizona,Non-Hispanic White alone,2016,Number,3190087
State,Arizona,Total Ages 18 and Over,2016,Number,5308398
State,Arkansas,Hispanic or Latino,2016,Number,134143
State,Arkansas,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,17166
State,Arkansas,Non-Hispanic Asian alone,2016,Number,35524
State,Arkansas,Non-Hispanic Black alone,2016,Number,335379
State,Arkansas,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,5479
State,Arkansas,Non-Hispanic Two or More Race Groups,2016,Number,28944
State,Arkansas,Non-Hispanic White alone,2016,Number,1728726
State,Arkansas,Total Ages 18 and Over,2016,Number,2285361
State,California,Hispanic or Latino,2016,Number,10465085
State,California,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,130719
State,California,Non-Hispanic Asian alone,2016,Number,4547970
State,California,Non-Hispanic Black alone,2016,Number,1744103
State,California,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,111328
State,California,Non-Hispanic Two or More Race Groups,2016,Number,629883
State,California,Non-Hispanic White alone,2016,Number,12431555
State,California,Total Ages 18 and Over,2016,Number,30060643
State,Connecticut,Hispanic or Latino,2016,Number,384382
State,Connecticut,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,5622
State,Connecticut,Non-Hispanic Asian alone,2016,Number,125550
State,Connecticut,Non-Hispanic Black alone,2016,Number,274133
State,Connecticut,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,953
State,Connecticut,Non-Hispanic Two or More Race Groups,2016,Number,32307
State,Connecticut,Non-Hispanic White alone,2016,Number,2004582
State,Connecticut,Total Ages 18 and Over,2016,Number,2827529
State,Colorado,Hispanic or Latino,2016,Number,788370
State,Colorado,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,28078
State,Colorado,Non-Hispanic Asian alone,2016,Number,136858
State,Colorado,Non-Hispanic Black alone,2016,Number,166955
State,Colorado,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,5438
State,Colorado,Non-Hispanic Two or More Race Groups,2016,Number,68989
State,Colorado,Non-Hispanic White alone,2016,Number,3085052
State,Colorado,Total Ages 18 and Over,2016,Number,4279740
City,District of Columbia,Hispanic or Latino,2016,Number,54891
City,District of Columbia,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,1265
City,District of Columbia,Non-Hispanic Asian alone,2016,Number,25312
City,District of Columbia,Non-Hispanic Black alone,2016,Number,249254
City,District of Columbia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,277
City,District of Columbia,Non-Hispanic Two or More Race Groups,2016,Number,10369
City,District of Columbia,Non-Hispanic White alone,2016,Number,224627
City,District of Columbia,Total Ages 18 and Over,2016,Number,565995
State,Delaware,Hispanic or Latino,2016,Number,54323
State,Delaware,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,2434
State,Delaware,Non-Hispanic Asian alone,2016,Number,28848
State,Delaware,Non-Hispanic Black alone,2016,Number,153748
State,Delaware,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,246
State,Delaware,Non-Hispanic Two or More Race Groups,2016,Number,10429
State,Delaware,Non-Hispanic White alone,2016,Number,495918
State,Delaware,Total Ages 18 and Over,2016,Number,745946
State,Florida,Hispanic or Latino,2016,Number,3903464
State,Florida,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,43260
State,Florida,Non-Hispanic Asian alone,2016,Number,453393
State,Florida,Non-Hispanic Black alone,2016,Number,2364722
State,Florida,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,10232
State,Florida,Non-Hispanic Two or More Race Groups,2016,Number,182487
State,Florida,Non-Hispanic White alone,2016,Number,9506046
State,Florida,Total Ages 18 and Over,2016,Number,16463604
State,Idaho,Hispanic or Latino,2016,Number,128699
State,Idaho,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,13785
State,Idaho,Non-Hispanic Asian alone,2016,Number,18656
State,Idaho,Non-Hispanic Black alone,2016,Number,7906
State,Idaho,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,2043
State,Idaho,Non-Hispanic Two or More Race Groups,2016,Number,18269
State,Idaho,Non-Hispanic White alone,2016,Number,1056532
State,Idaho,Total Ages 18 and Over,2016,Number,1245890
State,Hawaii,Hispanic or Latino,2016,Number,92586
State,Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,2568
State,Hawaii,Non-Hispanic Asian alone,2016,Number,447589
State,Hawaii,Non-Hispanic Black alone,2016,Number,22006
State,Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,100049
State,Hawaii,Non-Hispanic Two or More Race Groups,2016,Number,181602
State,Hawaii,Non-Hispanic White alone,2016,Number,274890
State,Hawaii,Total Ages 18 and Over,2016,Number,1121290
State,Georgia,Hispanic or Latino,2016,Number,607847
State,Georgia,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,18690
State,Georgia,Non-Hispanic Asian alone,2016,Number,316467
State,Georgia,Non-Hispanic Black alone,2016,Number,2371442
State,Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,4597
State,Georgia,Non-Hispanic Two or More Race Groups,2016,Number,92175
State,Georgia,Non-Hispanic White alone,2016,Number,4386191
State,Georgia,Total Ages 18 and Over,2016,Number,7797409
State,Illinois,Hispanic or Latino,2016,Number,1447887
State,Illinois,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,15462
State,Illinois,Non-Hispanic Asian alone,2016,Number,554043
State,Illinois,Non-Hispanic Black alone,2016,Number,1361047
State,Illinois,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,2765
State,Illinois,Non-Hispanic Two or More Race Groups,2016,Number,101930
State,Illinois,Non-Hispanic White alone,2016,Number,6407166
State,Illinois,Total Ages 18 and Over,2016,Number,9890300
State,Indiana,Hispanic or Latino,2016,Number,277395
State,Indiana,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,12170
State,Indiana,Non-Hispanic Asian alone,2016,Number,112368
State,Indiana,Non-Hispanic Black alone,2016,Number,446184
State,Indiana,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,1706
State,Indiana,Non-Hispanic Two or More Race Groups,2016,Number,55453
State,Indiana,Non-Hispanic White alone,2016,Number,4155810
State,Indiana,Total Ages 18 and Over,2016,Number,5061086
State,Kentucky,Hispanic or Latino,2016,Number,97573
State,Kentucky,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,7650
State,Kentucky,Non-Hispanic Asian alone,2016,Number,48762
State,Kentucky,Non-Hispanic Black alone,2016,Number,265214
State,Kentucky,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,1890
State,Kentucky,Non-Hispanic Two or More Race Groups,2016,Number,36126
State,Kentucky,Non-Hispanic White alone,2016,Number,2970476
State,Kentucky,Total Ages 18 and Over,2016,Number,3427691
State,Kansas,Hispanic or Latino,2016,Number,209050
State,Kansas,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,17790
State,Kansas,Non-Hispanic Asian alone,2016,Number,67256
State,Kansas,Non-Hispanic Black alone,2016,Number,123805
State,Kansas,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,1765
State,Kansas,Non-Hispanic Two or More Race Groups,2016,Number,36224
State,Kansas,Non-Hispanic White alone,2016,Number,1739497
State,Kansas,Total Ages 18 and Over,2016,Number,2195387
State,Iowa,Hispanic or Latino,2016,Number,110879
State,Iowa,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,6657
State,Iowa,Non-Hispanic Asian alone,2016,Number,58680
State,Iowa,Non-Hispanic Black alone,2016,Number,74462
State,Iowa,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,1994
State,Iowa,Non-Hispanic Two or More Race Groups,2016,Number,22396
State,Iowa,Non-Hispanic White alone,2016,Number,2126917
State,Iowa,Total Ages 18 and Over,2016,Number,2401985
State,Louisiana,Hispanic or Latino,2016,Number,162177
State,Louisiana,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,22592
State,Louisiana,Non-Hispanic Asian alone,2016,Number,63266
State,Louisiana,Non-Hispanic Black alone,2016,Number,1093979
State,Louisiana,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,1405
State,Louisiana,Non-Hispanic Two or More Race Groups,2016,Number,33453
State,Louisiana,Non-Hispanic White alone,2016,Number,2189264
State,Louisiana,Total Ages 18 and Over,2016,Number,3566136
State,Maryland,Hispanic or Latino,2016,Number,389360
State,Maryland,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,11643
State,Maryland,Non-Hispanic Asian alone,2016,Number,300325
State,Maryland,Non-Hispanic Black alone,2016,Number,1362768
State,Maryland,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,2372
State,Maryland,Non-Hispanic Two or More Race Groups,2016,Number,72725
State,Maryland,Non-Hispanic White alone,2016,Number,2521172
State,Maryland,Total Ages 18 and Over,2016,Number,4660365
State,Maine,Hispanic or Latino,2016,Number,14374
State,Maine,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,6551
State,Maine,Non-Hispanic Asian alone,2016,Number,12549
State,Maine,Non-Hispanic Black alone,2016,Number,12564
State,Maine,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,274
State,Maine,Non-Hispanic Two or More Race Groups,2016,Number,12055
State,Maine,Non-Hispanic White alone,2016,Number,1019273
State,Maine,Total Ages 18 and Over,2016,Number,1077640
State,Massachusetts,Hispanic or Latino,2016,Number,540323
State,Massachusetts,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,9636
State,Massachusetts,Non-Hispanic Asian alone,2016,Number,357151
State,Massachusetts,Non-Hispanic Black alone,2016,Number,363373
State,Massachusetts,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,2160
State,Massachusetts,Non-Hispanic Two or More Race Groups,2016,Number,66081
State,Massachusetts,Non-Hispanic White alone,2016,Number,4109675
State,Massachusetts,Total Ages 18 and Over,2016,Number,5448399
State,Minnesota,Hispanic or Latino,2016,Number,177725
State,Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,40124
State,Minnesota,Non-Hispanic Asian alone,2016,Number,191229
State,Minnesota,Non-Hispanic Black alone,2016,Number,221566
State,Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,1810
State,Minnesota,Non-Hispanic Two or More Race Groups,2016,Number,56403
State,Minnesota,Non-Hispanic White alone,2016,Number,3543643
State,Minnesota,Total Ages 18 and Over,2016,Number,4232500
State,Michigan,Hispanic or Latino,2016,Number,315802
State,Michigan,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,43213
State,Michigan,Non-Hispanic Asian alone,2016,Number,239077
State,Michigan,Non-Hispanic Black alone,2016,Number,1025865
State,Michigan,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,2045
State,Michigan,Non-Hispanic Two or More Race Groups,2016,Number,111325
State,Michigan,Non-Hispanic White alone,2016,Number,6021866
State,Michigan,Total Ages 18 and Over,2016,Number,7759193
State,Mississippi,Hispanic or Latino,2016,Number,60231
State,Mississippi,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,10294
State,Mississippi,Non-Hispanic Asian alone,2016,Number,23835
State,Mississippi,Non-Hispanic Black alone,2016,Number,813845
State,Mississippi,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,790
State,Mississippi,Non-Hispanic Two or More Race Groups,2016,Number,15975
State,Mississippi,Non-Hispanic White alone,2016,Number,1344022
State,Mississippi,Total Ages 18 and Over,2016,Number,2268992
State,Missouri,Hispanic or Latino,2016,Number,156845
State,Missouri,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,20499
State,Missouri,Non-Hispanic Asian alone,2016,Number,93081
State,Missouri,Non-Hispanic Black alone,2016,Number,519172
State,Missouri,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,4909
State,Missouri,Non-Hispanic Two or More Race Groups,2016,Number,63545
State,Missouri,Non-Hispanic White alone,2016,Number,3846308
State,Missouri,Total Ages 18 and Over,2016,Number,4704359
State,Nebraska,Hispanic or Latino,2016,Number,120581
State,Nebraska,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,10506
State,Nebraska,Non-Hispanic Asian alone,2016,Number,34324
State,Nebraska,Non-Hispanic Black alone,2016,Number,62736
State,Nebraska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,820
State,Nebraska,Non-Hispanic Two or More Race Groups,2016,Number,15920
State,Nebraska,Non-Hispanic White alone,2016,Number,1187590
State,Nebraska,Total Ages 18 and Over,2016,Number,1432477
State,Montana,Hispanic or Latino,2016,Number,24772
State,Montana,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,41604
State,Montana,Non-Hispanic Asian alone,2016,Number,7147
State,Montana,Non-Hispanic Black alone,2016,Number,3889
State,Montana,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,574
State,Montana,Non-Hispanic Two or More Race Groups,2016,Number,14716
State,Montana,Non-Hispanic White alone,2016,Number,721341
State,Montana,Total Ages 18 and Over,2016,Number,814043
State,Nevada,Hispanic or Latino,2016,Number,551916
State,Nevada,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,19728
State,Nevada,Non-Hispanic Asian alone,2016,Number,195059
State,Nevada,Non-Hispanic Black alone,2016,Number,189411
State,Nevada,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,13562
State,Nevada,Non-Hispanic Two or More Race Groups,2016,Number,52682
State,Nevada,Non-Hispanic White alone,2016,Number,1221309
State,Nevada,Total Ages 18 and Over,2016,Number,2243667
State,New Hampshire,Hispanic or Latino,2016,Number,32132
State,New Hampshire,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,2357
State,New Hampshire,Non-Hispanic Asian alone,2016,Number,29674
State,New Hampshire,Non-Hispanic Black alone,2016,Number,12949
State,New Hampshire,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,302
State,New Hampshire,Non-Hispanic Two or More Race Groups,2016,Number,11165
State,New Hampshire,Non-Hispanic White alone,2016,Number,992416
State,New Hampshire,Total Ages 18 and Over,2016,Number,1080995
State,New Jersey,Hispanic or Latino,2016,Number,1246444
State,New Jersey,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,9714
State,New Jersey,Non-Hispanic Asian alone,2016,Number,646710
State,New Jersey,Non-Hispanic Black alone,2016,Number,878896
State,New Jersey,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,2296
State,New Jersey,Non-Hispanic Two or More Race Groups,2016,Number,71333
State,New Jersey,Non-Hispanic White alone,2016,Number,4045822
State,New Jersey,Total Ages 18 and Over,2016,Number,6901215
State,New York,Hispanic or Latino,2016,Number,2693296
State,New York,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,44372
State,New York,Non-Hispanic Asian alone,2016,Number,1339369
State,New York,Non-Hispanic Black alone,2016,Number,2217265
State,New York,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2016,Number,6751
State,New York,Non-Hispanic Two or More Race Groups,2016,Number,189411
State,New York,Non-Hispanic White alone,2016,Number,8994357
State,New York,Total Ages 18 and Over,2016,Number,15484821
State,New Mexico,Hispanic or Latino,2016,Number,717864
State,New Mexico,Non-Hispanic American Indian and Alaskan Native alone,2016,Number,132586
State,New Mexico,Non-Hispanic Asian alone,2016,Number,25729
